id,happiness,survey_type,province,gender,nationality,religion,religion_freq,edu,income,political,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_type,work_manage,family_income,family_status,car,marital
11303,2,,26,1,1,1,1,10.0,20000.0,1,3,3,3,2,3,4,3,2,3,1,3.0,1.0,3.0,70000.0,2,2,1
11304,2,,26,2,1,1,1,3.0,0.0,1,3,3,4,1,3,3,3,3,5,5,,,,25000.0,2,1,3
11305,3,1.0,26,1,1,1,1,10.0,10000.0,2,5,5,3,2,2,3,2,4,5,1,3.0,1.0,4.0,80000.0,2,2,1
11306,5,,26,1,1,1,1,3.0,0.0,1,4,5,5,4,2,4,4,4,5,5,,,,0.0,3,2,3
11307,4,1.0,26,1,1,1,1,4.0,60000.0,1,4,5,4,1,2,2,1,3,6,1,2.0,1.0,2.0,300000.0,3,1,3
11308,2,1.0,26,1,1,1,1,7.0,2000.0,1,3,5,3,1,2,4,4,2,5,1,5.0,1.0,3.0,-1.0,1,2,1
11309,3,,26,2,1,1,1,4.0,40000.0,1,4,4,4,1,2,4,3,4,4,1,5.0,2.0,3.0,100000.0,3,2,1
11310,2,,26,1,1,1,1,7.0,20000.0,1,2,3,3,1,2,3,3,2,5,1,3.0,1.0,3.0,20000.0,2,2,3
11311,4,1.0,26,2,1,1,1,1.0,0.0,1,2,4,4,1,2,2,1,4,7,4,,,,50000.0,2,2,7
11312,2,1.0,26,1,1,1,1,6.0,0.0,1,4,4,3,2,2,3,3,2,5,6,,,,50000.0,2,1,1
11313,4,,26,2,1,1,1,11.0,0.0,1,4,4,4,5,4,4,4,3,6,6,,,,500000.0,3,1,1
11314,3,,26,2,1,1,1,4.0,20000.0,4,3,3,3,1,3,3,2,4,3,1,3.0,1.0,2.0,20000.0,3,2,3
11315,3,1.0,26,2,1,1,1,11.0,0.0,1,5,4,2,1,2,2,2,3,4,6,,,,50000.0,3,1,1
11316,4,,26,2,1,1,1,11.0,8000.0,1,4,5,4,2,3,3,3,4,5,6,,,,-1.0,3,2,1
11317,4,,26,2,1,1,1,4.0,650.0,1,1,1,2,1,2,5,1,3,2,4,,,,30000.0,3,1,7
11318,2,,26,1,1,1,1,6.0,0.0,1,3,3,5,2,2,4,4,2,5,6,,,,50000.0,1,2,1
11319,4,1.0,26,1,1,1,1,12.0,0.0,2,5,4,4,1,2,4,3,3,7,6,,,,48000.0,3,1,1
11320,3,2.0,26,1,1,1,1,4.0,2000.0,1,3,4,3,1,3,3,2,4,1,3,,,,2000.0,2,2,3
11321,4,,26,2,1,1,1,3.0,2000.0,1,3,5,5,2,2,4,1,4,5,5,,,,60000.0,3,2,3
11322,3,,26,2,1,1,1,12.0,0.0,2,4,4,4,2,2,4,4,4,4,6,,,,100000.0,4,1,2
11323,4,,26,1,1,1,1,11.0,20000.0,2,5,4,4,1,1,2,2,2,4,1,3.0,1.0,3.0,70000.0,2,2,1
11324,4,,26,1,1,1,1,3.0,5000.0,1,2,2,3,1,3,2,2,4,3,3,,,,10000.0,2,2,3
11325,2,,26,2,1,1,1,1.0,0.0,1,1,1,1,1,2,2,1,1,3,5,,,,20000.0,1,2,7
11326,4,2.0,26,1,1,1,1,7.0,60000.0,1,2,4,4,1,4,3,1,4,4,1,8.0,2.0,4.0,80000.0,3,2,7
11327,5,1.0,26,1,1,1,1,6.0,50000.0,1,4,4,3,2,4,4,3,3,5,1,2.0,2.0,1.0,50000.0,3,1,3
11328,4,,26,2,1,1,1,7.0,20000.0,1,2,2,3,1,2,3,3,2,3,1,3.0,1.0,3.0,50000.0,2,2,3
11329,4,,26,1,1,1,1,6.0,25500.0,1,-2,5,3,2,5,4,4,3,7,5,,,,25500.0,3,2,7
11330,2,1.0,26,1,8,1,1,6.0,30000.0,1,3,5,5,1,3,4,2,2,5,1,3.0,1.0,2.0,60000.0,2,1,3
11331,3,,26,1,1,1,1,10.0,0.0,2,4,4,5,2,3,4,3,4,4,6,,,,0.0,3,2,2
11332,3,,26,2,1,1,3,4.0,2000.0,1,2,2,4,1,2,2,1,2,4,6,,,,0.0,2,2,7
11333,4,,26,1,8,1,1,10.0,0.0,2,5,5,4,1,2,2,2,2,5,6,,,,60000.0,2,2,1
11334,3,,26,1,1,0,4,3.0,10000.0,1,4,4,3,4,3,4,4,2,2,1,9.0,1.0,4.0,30000.0,2,2,3
11335,4,,26,1,1,1,1,10.0,50000.0,2,5,5,3,1,2,2,2,3,5,1,3.0,1.0,3.0,80000.0,2,2,1
11336,3,1.0,26,1,1,1,1,12.0,50000.0,1,4,4,4,2,2,2,2,3,4,1,3.0,1.0,2.0,80000.0,3,2,3
11337,4,1.0,26,2,1,1,1,3.0,0.0,1,2,1,3,1,3,3,2,2,3,4,,,,-1.0,2,2,3
11338,3,1.0,26,2,1,1,1,1.0,0.0,1,1,1,2,1,2,3,4,2,6,4,,,,-1.0,1,2,3
11339,2,,26,1,1,1,1,6.0,0.0,1,3,3,3,1,2,4,4,2,5,6,,,,60000.0,2,2,1
11340,2,,26,1,1,1,1,4.0,60000.0,1,4,5,5,1,2,2,2,4,5,1,3.0,1.0,2.0,200000.0,3,1,3
11341,2,,26,2,1,1,1,4.0,0.0,1,2,5,2,4,2,2,2,2,2,6,,,,14000.0,2,2,3
11342,3,1.0,26,1,1,1,1,10.0,50000.0,1,5,5,4,1,1,2,2,2,5,1,3.0,1.0,4.0,110000.0,3,2,1
11343,4,,26,2,1,1,1,12.0,42000.0,1,5,3,4,1,3,3,3,4,4,1,3.0,1.0,3.0,120000.0,3,2,3
11344,5,,26,2,8,1,1,4.0,30000.0,1,4,3,3,1,3,3,1,2,6,5,,,,50000.0,3,2,3
11345,4,,26,1,1,1,1,3.0,20000.0,4,2,2,2,4,2,2,1,4,5,5,,,,50000.0,3,2,7
11346,4,,26,1,1,1,1,6.0,-3.0,1,3,5,5,1,4,3,3,3,4,2,,,,450000.0,2,1,1
11347,4,,26,2,1,1,1,11.0,5000.0,1,4,4,3,2,4,4,4,4,4,6,,,,20000.0,3,2,1
11348,4,,26,1,1,1,1,,20000.0,1,1,1,2,5,2,2,1,4,5,6,,,,50000.0,3,2,3
11349,4,,26,2,1,1,1,4.0,-2.0,1,5,5,3,1,2,3,3,2,2,1,2.0,1.0,1.0,-1.0,3,1,3
11350,4,,26,2,1,1,1,7.0,20000.0,1,3,3,3,4,4,4,4,2,5,5,,,,30000.0,3,2,1
11351,3,,2,2,8,1,1,4.0,10000.0,1,3,4,3,1,4,4,1,4,3,3,,,,46000.0,3,1,3
11352,4,,2,2,1,1,1,1.0,0.0,1,1,3,2,1,1,2,1,1,2,4,,,,0.0,2,2,3
11353,4,,2,1,8,1,1,4.0,15000.0,1,2,3,3,1,4,4,1,2,3,1,4.0,1.0,3.0,15000.0,1,2,7
11354,2,,2,1,1,1,1,1.0,20000.0,1,3,4,2,1,3,3,1,2,4,2,,,,23000.0,2,2,3
11355,3,1.0,2,2,1,1,1,1.0,-3.0,1,3,3,4,1,4,4,1,4,4,3,,,,4000.0,2,2,3
11356,4,,2,2,1,0,1,3.0,0.0,1,5,4,5,1,4,4,1,4,3,4,,,,9600.0,2,2,3
11357,4,2.0,2,2,8,1,1,1.0,1500.0,1,3,3,4,1,2,2,1,4,2,3,,,,3000.0,3,2,3
11358,4,,2,2,1,1,1,9.0,50000.0,1,4,4,4,4,2,4,2,4,5,1,3.0,1.0,3.0,150000.0,3,1,3
11359,4,,2,2,8,1,1,4.0,0.0,1,5,4,4,1,4,3,1,2,5,3,,,,30000.0,3,2,3
11360,4,2.0,2,1,1,0,1,6.0,20000.0,1,5,5,4,1,3,3,1,4,3,4,,,,20000.0,3,1,3
11361,1,2.0,2,1,1,1,1,3.0,30000.0,1,1,2,2,1,3,4,4,1,1,2,,,,30000.0,2,2,3
11362,5,2.0,2,1,8,1,1,4.0,10000.0,1,2,2,4,1,3,4,1,5,5,3,,,,10000.0,3,2,3
11363,4,,2,1,1,1,1,4.0,42000.0,1,1,1,4,2,2,5,1,3,1,1,3.0,1.0,3.0,48000.0,3,1,3
11364,3,2.0,2,1,4,0,3,3.0,10000.0,1,4,4,4,1,2,3,1,2,4,3,,,,17000.0,2,2,3
11365,4,,2,1,8,1,2,4.0,5000.0,1,4,5,3,1,2,4,2,3,6,1,5.0,2.0,3.0,5000.0,2,2,3
11366,4,,2,2,8,1,1,4.0,1500.0,1,3,4,4,1,2,5,1,2,4,1,2.0,2.0,1.0,100000.0,3,1,3
11367,4,,2,2,1,0,6,3.0,31200.0,1,2,2,3,2,2,4,1,4,7,5,,,,31200.0,3,2,7
11368,5,,2,1,1,1,1,3.0,-2.0,1,3,5,5,2,2,3,1,3,-1,1,3.0,1.0,3.0,-3.0,2,2,3
11369,3,,2,1,1,1,1,3.0,9000.0,1,4,2,2,1,4,3,2,2,5,5,,,,25000.0,3,2,4
11370,3,1.0,2,1,8,1,1,11.0,60000.0,2,3,5,3,2,3,3,3,3,5,1,9.0,-2.0,-2.0,90000.0,3,1,1
11371,4,,2,1,8,1,1,2.0,10000.0,1,5,4,3,1,3,3,1,3,3,2,,,,20000.0,2,2,3
11372,5,,2,2,8,1,1,4.0,5000.0,1,5,-1,5,1,2,2,1,2,3,3,,,,30000.0,2,2,3
11373,4,,2,1,1,1,1,3.0,0.0,1,3,4,5,1,3,3,1,2,5,4,,,,60000.0,3,1,3
11374,4,,2,1,8,1,1,4.0,10000.0,1,3,3,5,1,4,4,2,3,5,4,,,,50000.0,3,2,3
11375,4,,2,2,1,1,1,4.0,0.0,1,2,1,4,2,2,2,1,4,3,4,,,,54000.0,3,2,3
11376,4,2.0,2,1,8,1,1,4.0,10000.0,1,2,2,3,1,4,3,3,3,3,3,,,,20000.0,2,2,3
11377,4,2.0,2,2,4,0,1,9.0,50000.0,4,4,5,5,4,2,4,1,4,5,5,,,,100000.0,3,2,3
11378,4,1.0,2,2,1,1,1,4.0,-3.0,1,4,4,4,1,3,4,2,4,5,2,,,,26000.0,4,1,3
11379,4,2.0,2,2,1,1,1,1.0,3000.0,1,2,3,3,1,1,2,1,5,2,3,,,,12000.0,3,2,3
11380,3,2.0,2,1,1,1,1,4.0,30000.0,1,5,5,5,1,3,4,1,3,4,4,,,,35000.0,3,1,1
11381,4,,2,2,1,1,1,3.0,0.0,1,2,3,3,1,1,4,1,4,4,6,,,,8000.0,2,2,3
11382,4,2.0,2,1,1,1,1,1.0,1900.0,1,1,1,1,7,1,2,1,4,-1,4,,,,-1.0,1,2,7
11383,4,,2,1,8,1,1,3.0,5000.0,1,3,4,5,1,2,3,1,3,6,3,,,,30000.0,3,2,3
11384,1,,2,2,1,1,1,7.0,10000.0,2,4,4,4,5,3,3,3,1,5,1,5.0,2.0,3.0,20000.0,2,2,7
11385,3,,2,2,8,1,1,5.0,0.0,1,4,3,2,1,3,5,3,3,3,5,,,,15000.0,2,2,1
11386,4,,2,2,8,1,1,6.0,20000.0,1,4,4,5,1,1,2,1,4,5,3,,,,40000.0,3,1,2
11387,4,,2,2,1,1,1,3.0,6000.0,1,2,2,3,1,2,2,1,2,4,3,,,,7000.0,2,2,3
11388,4,1.0,2,1,1,1,1,12.0,0.0,1,4,5,4,1,2,4,4,4,3,6,,,,60000.0,3,1,1
11389,2,,2,2,8,1,1,4.0,-1.0,1,2,2,4,1,3,2,1,3,4,3,,,,20000.0,2,2,3
11390,4,,2,2,8,1,1,4.0,5000.0,1,3,5,4,1,5,4,1,4,5,3,,,,100000.0,3,1,3
11391,1,,2,1,1,1,1,3.0,7000.0,1,4,5,3,1,2,3,1,1,1,5,,,,7000.0,2,2,1
11392,4,1.0,2,1,8,1,1,4.0,40000.0,4,4,5,4,2,3,4,4,4,6,5,,,,80000.0,4,2,3
11393,4,,2,2,1,1,1,1.0,700.0,1,3,3,3,1,3,3,1,4,4,4,,,,1000.0,3,2,7
11394,4,,2,2,4,0,2,4.0,0.0,1,4,4,4,1,3,4,2,3,5,5,,,,50000.0,3,2,3
11395,4,,2,2,4,0,8,4.0,20000.0,1,3,3,3,1,2,4,2,2,4,4,,,,30000.0,2,1,3
11396,3,,2,1,1,1,1,3.0,-1.0,1,3,3,3,1,3,3,2,3,2,3,,,,-1.0,2,2,3
11397,4,,2,1,8,1,1,3.0,6000.0,1,3,3,3,1,3,3,1,3,2,3,,,,6000.0,1,2,3
11398,2,,2,1,1,1,1,4.0,4800.0,1,3,5,2,1,2,4,1,5,4,1,5.0,1.0,3.0,4800.0,1,2,6
11399,4,2.0,2,2,1,1,1,3.0,5000.0,1,2,2,4,1,2,3,1,4,5,5,,,,10000.0,3,2,3
11400,4,,2,2,1,1,1,4.0,-2.0,1,4,4,3,1,2,3,1,2,5,3,,,,50000.0,3,1,3
11401,4,,2,2,1,1,1,3.0,0.0,1,2,2,3,1,3,3,1,3,2,4,,,,10000.0,2,2,3
11402,4,,2,1,8,1,1,3.0,10000.0,1,4,5,3,1,3,4,1,4,2,2,,,,20000.0,2,2,3
11403,4,,2,1,8,1,1,3.0,1000.0,1,4,4,4,4,2,3,1,2,3,4,,,,30000.0,3,2,5
11404,5,,2,2,1,1,1,12.0,0.0,2,4,4,3,2,2,4,4,4,6,6,,,,100000.0,3,1,1
11405,3,,2,2,8,1,1,1.0,1300.0,1,2,3,4,1,2,3,1,3,3,3,,,,30000.0,3,1,3
11406,4,1.0,2,1,4,0,3,4.0,24000.0,1,3,4,4,1,3,4,2,3,5,1,3.0,1.0,2.0,40000.0,3,1,3
11407,1,,2,2,8,1,1,6.0,0.0,1,4,5,3,1,2,4,1,3,3,3,,,,15000.0,2,2,2
11408,4,2.0,2,1,1,1,1,3.0,12000.0,1,1,1,1,1,3,2,1,4,2,2,,,,14000.0,1,2,3
11409,4,,2,1,8,1,1,12.0,110000.0,4,3,3,4,4,4,4,3,4,7,1,9.0,1.0,2.0,140000.0,4,1,3
11410,5,,2,2,8,1,1,4.0,0.0,1,5,5,5,1,5,3,3,4,5,6,,,,5000.0,2,2,1
11411,3,,2,1,4,0,1,3.0,20000.0,1,2,2,3,1,2,4,1,4,3,4,,,,20000.0,2,2,3
11412,4,,2,2,8,1,1,1.0,8000.0,1,2,2,2,1,3,3,1,4,1,3,,,,9000.0,3,2,7
11413,4,2.0,2,2,8,1,1,7.0,0.0,2,4,3,5,1,4,3,4,3,5,1,3.0,1.0,3.0,15000.0,2,2,1
11414,4,,2,1,8,1,1,4.0,5000.0,1,5,4,4,1,4,5,4,4,3,3,,,,8000.0,3,2,3
11415,4,,2,2,8,1,1,3.0,12000.0,1,4,4,3,1,2,3,1,4,3,5,,,,320000.0,2,2,3
11416,5,,2,1,8,1,1,4.0,20000.0,2,4,3,3,2,4,4,3,4,5,5,,,,50000.0,2,2,3
11417,4,2.0,2,2,4,0,6,3.0,1200.0,1,3,3,3,2,2,1,1,4,2,4,,,,40000.0,3,2,7
11418,5,2.0,2,1,1,1,1,,20000.0,4,5,2,3,1,4,4,5,4,5,2,,,,30000.0,3,2,3
11419,5,2.0,2,1,1,1,1,3.0,4500.0,1,3,2,2,1,3,3,1,4,2,5,,,,4500.0,2,2,3
11420,4,,2,1,1,1,1,4.0,5000.0,4,2,3,4,4,2,4,2,4,5,5,,,,10000.0,2,1,3
11421,4,,2,1,1,1,1,9.0,50000.0,1,4,3,3,4,2,3,2,4,5,1,2.0,2.0,1.0,80000.0,3,1,3
11422,1,,2,2,8,1,1,1.0,1500.0,1,1,2,2,1,2,3,2,3,1,4,,,,4000.0,1,2,4
11423,2,,2,1,1,1,1,6.0,31200.0,4,2,1,1,2,1,4,1,2,5,5,,,,31200.0,3,1,7
11424,4,,2,2,1,1,1,1.0,1000.0,1,4,3,2,1,2,2,1,4,1,3,,,,2000.0,1,2,3
11425,3,,2,1,1,1,1,3.0,6000.0,1,1,2,2,5,1,1,1,4,2,3,,,,7000.0,2,2,3
11426,4,2.0,2,2,8,1,1,3.0,9000.0,1,2,2,4,1,2,3,1,4,8,3,,,,30000.0,3,2,3
11427,4,2.0,2,2,1,1,1,1.0,4000.0,1,4,3,3,1,3,3,1,4,5,1,9.0,2.0,4.0,10000.0,2,1,3
11428,4,,2,1,8,1,1,3.0,4000.0,1,3,3,3,1,3,4,2,2,5,3,,,,4000.0,3,2,3
11429,4,,2,1,4,1,2,3.0,12000.0,1,4,4,4,1,2,3,1,2,3,1,5.0,2.0,3.0,15000.0,3,2,3
11430,4,,2,1,4,0,1,12.0,-2.0,4,5,5,5,2,4,4,3,2,-1,5,,,,-3.0,2,2,7
11431,4,,2,2,1,1,1,1.0,0.0,1,3,3,3,1,4,3,1,1,2,4,,,,0.0,3,1,3
11432,4,1.0,2,2,8,1,1,4.0,24000.0,2,5,5,4,2,4,4,4,4,6,1,9.0,1.0,2.0,80000.0,4,1,3
11433,4,,2,1,8,0,4,6.0,30000.0,1,5,5,5,4,4,4,4,1,1,5,,,,40000.0,2,1,3
11434,4,2.0,2,2,8,1,1,3.0,5000.0,1,4,4,4,1,1,3,1,4,5,3,,,,10000.0,3,2,7
11435,4,,2,1,1,1,1,9.0,90000.0,4,4,5,-1,4,2,3,3,4,5,1,3.0,1.0,2.0,140000.0,3,1,3
11436,4,,2,2,8,1,1,3.0,0.0,1,2,2,3,1,2,4,1,2,2,4,,,,3600.0,3,2,3
11437,4,,2,1,1,1,2,3.0,10000.0,1,3,4,3,1,2,4,2,3,1,3,,,,11000.0,2,2,5
11438,5,,2,1,1,1,1,3.0,3600.0,1,2,1,3,1,2,3,1,4,3,4,,,,3660.0,2,2,7
11439,4,,2,1,1,1,1,1.0,0.0,1,5,5,5,1,1,3,1,4,2,4,,,,0.0,3,2,3
11440,5,1.0,2,1,8,1,1,9.0,-1.0,4,4,5,5,2,2,2,2,4,4,1,9.0,1.0,3.0,-1.0,2,1,3
11441,4,,2,1,8,0,5,4.0,25000.0,2,3,4,5,1,3,4,1,4,5,3,,,,50000.0,3,2,3
11442,4,,2,1,8,1,1,4.0,0.0,1,5,2,5,1,1,1,3,4,3,6,,,,24000.0,1,2,1
11443,4,,2,1,8,1,1,3.0,2000.0,1,4,4,4,1,3,5,1,3,4,3,,,,50000.0,3,2,7
11444,3,,2,1,8,1,1,1.0,2000.0,1,2,2,3,1,3,3,1,3,2,4,,,,10000.0,3,2,3
11445,4,1.0,2,2,8,1,1,5.0,12000.0,1,4,3,4,5,3,5,3,2,7,1,3.0,1.0,3.0,12000.0,3,1,6
11446,4,,2,2,8,0,4,1.0,2000.0,1,2,2,3,1,3,3,1,2,3,3,,,,40000.0,3,2,3
11447,3,,2,2,8,1,1,1.0,600.0,1,3,2,4,1,5,5,2,2,5,4,,,,-3.0,3,1,3
11448,4,1.0,2,2,4,0,8,3.0,-3.0,1,3,4,3,1,2,4,1,4,4,1,5.0,2.0,3.0,11000.0,2,2,3
11449,5,2.0,2,1,8,1,1,3.0,80000.0,1,3,5,5,1,5,5,1,4,4,2,,,,100000.0,3,1,3
11450,3,,2,1,1,1,1,4.0,10000.0,1,4,5,3,1,2,2,1,2,3,3,,,,18800.0,1,2,3
11451,4,,2,1,8,1,1,4.0,15000.0,1,4,3,3,1,2,3,1,4,4,1,5.0,1.0,3.0,15000.0,2,2,3
11452,5,2.0,2,2,1,1,1,3.0,15000.0,1,3,2,3,1,1,1,1,5,2,3,,,,9000.0,3,2,3
11453,4,2.0,2,1,1,1,1,1.0,3000.0,1,2,2,2,1,2,2,1,1,1,3,,,,3500.0,2,2,3
11454,4,,2,1,1,1,1,1.0,-1.0,1,2,1,2,1,3,4,1,3,4,6,,,,-1.0,3,2,2
11455,3,,2,1,4,0,1,6.0,150000.0,1,4,4,3,1,2,4,5,4,4,2,,,,150000.0,2,2,6
11456,4,2.0,2,1,1,1,1,4.0,100000.0,1,3,3,3,1,3,3,1,2,6,1,5.0,1.0,3.0,100000.0,4,1,3
11457,3,,2,2,1,1,1,4.0,15000.0,1,3,4,4,1,3,3,2,2,5,2,,,,35000.0,2,2,3
11458,4,,2,1,1,1,1,3.0,-2.0,1,5,4,3,1,3,4,2,4,3,2,,,,-1.0,2,2,7
11459,4,,2,1,8,1,1,1.0,10000.0,1,4,5,4,1,2,2,1,4,4,2,,,,20000.0,2,2,3
11460,3,,2,1,8,1,1,1.0,1000.0,1,2,2,3,1,2,1,1,3,3,4,,,,36000.0,3,2,7
11461,4,,2,1,1,1,1,1.0,6000.0,1,1,1,2,1,2,3,2,5,3,4,,,,-1.0,2,2,3
11462,4,,2,2,1,1,1,3.0,30000.0,1,4,4,4,1,2,4,1,4,5,1,2.0,1.0,4.0,40000.0,3,2,7
11463,4,2.0,2,1,8,1,1,4.0,10000.0,1,3,4,3,1,2,4,1,4,5,2,,,,10000.0,2,2,7
11464,1,,2,1,8,1,1,3.0,4000.0,1,2,2,2,1,2,4,1,3,3,3,,,,8000.0,2,2,7
11465,5,,2,1,1,1,1,12.0,80000.0,1,5,4,4,2,3,3,3,4,5,1,3.0,1.0,3.0,110000.0,4,1,3
11466,4,1.0,2,2,1,1,1,12.0,0.0,2,5,4,3,5,3,3,3,3,4,6,,,,45000.0,3,2,1
11467,4,,2,1,1,0,5,4.0,320000.0,1,4,5,5,5,4,3,4,1,5,1,2.0,1.0,4.0,320000.0,4,1,3
11468,4,,2,1,8,1,1,3.0,6000.0,4,3,5,4,1,4,4,1,4,4,3,,,,-1.0,3,2,3
11469,4,,2,2,4,0,1,12.0,0.0,2,5,4,4,1,3,3,3,4,5,6,,,,10000.0,2,2,1
11470,4,2.0,2,2,1,1,1,1.0,-1.0,1,1,4,2,1,1,3,1,2,5,3,,,,-1.0,2,2,3
11471,4,,2,2,8,1,1,3.0,1200.0,1,3,3,3,1,4,4,2,4,5,4,,,,-2.0,4,1,3
11472,1,2.0,2,2,1,1,1,4.0,-3.0,1,1,1,2,1,2,4,1,3,1,3,,,,30000.0,2,2,3
11473,4,,2,2,4,1,3,1.0,5000.0,1,2,2,3,1,1,1,1,2,3,4,,,,9000.0,2,2,7
11474,3,2.0,2,2,1,1,1,3.0,6000.0,1,2,2,2,4,1,4,1,1,3,3,,,,6000.0,1,2,3
11475,4,,2,1,4,0,1,4.0,-2.0,1,4,3,4,1,2,2,1,1,2,3,,,,-3.0,3,2,3
11476,5,,2,1,1,1,1,3.0,40000.0,4,3,4,4,2,2,4,4,4,6,5,,,,40000.0,3,2,4
11477,5,,2,1,8,1,1,4.0,9000.0,2,4,5,5,1,2,4,1,4,5,1,2.0,1.0,4.0,-1.0,3,2,3
11478,4,,2,2,1,0,1,7.0,12000.0,1,2,3,3,2,2,3,1,2,5,1,3.0,1.0,3.0,80000.0,3,1,3
11479,4,1.0,2,1,8,1,1,4.0,30000.0,1,5,5,4,5,3,4,3,3,4,1,3.0,1.0,3.0,80000.0,2,2,1
11480,4,,2,2,1,1,1,10.0,36000.0,2,5,4,4,1,2,3,2,2,3,1,3.0,1.0,3.0,-1.0,3,2,1
11481,4,,2,2,1,1,1,1.0,-1.0,1,1,3,2,1,2,3,2,2,5,4,,,,8000.0,2,2,7
11482,3,2.0,2,2,1,1,1,6.0,0.0,2,1,2,1,1,2,4,2,3,4,1,3.0,2.0,3.0,3000.0,2,2,1
11483,4,,2,2,1,1,1,1.0,0.0,1,2,1,2,1,1,1,1,4,2,4,,,,0.0,2,2,3
11484,4,,2,2,1,1,1,4.0,30000.0,1,4,4,4,1,2,3,1,4,5,1,3.0,1.0,3.0,50000.0,3,2,3
11485,4,,2,2,8,1,1,4.0,0.0,2,4,4,3,1,4,4,2,-1,5,6,,,,10000.0,3,1,3
11486,4,2.0,2,2,1,1,1,6.0,20000.0,1,4,5,3,1,4,3,2,2,5,1,2.0,2.0,4.0,50000.0,2,1,3
11487,4,,2,2,8,1,1,7.0,5000.0,1,5,4,5,1,3,3,1,4,3,3,,,,10000.0,2,2,3
11488,3,,2,2,4,0,4,4.0,-3.0,1,2,2,3,1,2,4,1,2,4,2,,,,9000.0,2,1,3
11489,4,,2,1,4,0,1,1.0,10000.0,1,4,4,4,1,2,2,1,2,4,3,,,,10000.0,2,2,3
11490,4,,2,1,1,1,1,1.0,1400.0,1,1,2,2,1,1,4,2,4,2,3,,,,4000.0,1,2,7
11491,2,,2,1,1,1,1,3.0,10000.0,1,4,5,2,1,4,4,1,2,2,2,,,,10000.0,2,2,1
11492,4,,2,1,8,1,1,3.0,30000.0,1,3,3,2,1,2,5,1,4,10,1,5.0,1.0,3.0,30000.0,2,1,3
11493,4,,2,1,1,1,1,3.0,0.0,1,5,5,5,1,2,4,1,2,3,6,,,,5000.0,2,2,1
11494,4,,2,2,1,1,1,1.0,1000.0,1,3,4,4,4,2,3,1,4,5,3,,,,4000.0,1,2,3
11495,5,,2,1,1,1,1,3.0,50000.0,1,5,4,5,1,3,1,1,4,2,4,,,,30000.0,3,1,3
11496,4,,2,2,8,1,1,1.0,1500.0,1,3,3,3,4,4,4,1,3,4,4,,,,80000.0,3,1,3
11497,4,1.0,2,1,1,1,1,3.0,54000.0,1,4,4,4,2,3,4,3,4,5,5,,,,120000.0,3,1,7
11498,4,,2,1,8,1,1,3.0,10000.0,1,4,4,4,1,3,4,1,3,4,2,,,,20000.0,2,2,3
11499,4,1.0,2,2,1,1,1,10.0,0.0,1,5,5,4,4,3,4,2,4,5,5,,,,24000.0,2,1,3
11500,4,,2,1,4,0,4,1.0,45000.0,1,3,3,4,2,4,4,1,4,4,5,,,,45000.0,4,1,7
11501,3,,2,2,8,1,1,6.0,5000.0,1,4,4,2,1,1,5,1,1,2,4,,,,10000.0,1,2,3
11502,4,,2,1,8,0,5,4.0,5000.0,1,5,5,5,4,5,3,1,4,5,3,,,,20000.0,3,2,3
11503,4,,2,1,1,1,1,3.0,4000.0,1,3,4,3,1,3,4,1,-1,3,2,,,,10000.0,2,2,3
11504,4,2.0,2,1,8,1,2,3.0,2000.0,1,3,2,4,2,2,4,3,3,5,5,,,,10000.0,3,2,3
11505,4,2.0,2,1,1,1,1,3.0,8000.0,1,2,3,3,1,2,3,2,5,1,3,,,,8000.0,3,2,1
11506,5,,2,1,8,1,1,6.0,0.0,2,5,5,3,1,3,3,4,4,4,6,,,,30000.0,3,2,1
11507,4,,2,2,8,1,1,3.0,5000.0,4,5,5,5,1,3,4,2,4,5,2,,,,5500.0,3,2,3
11508,4,,2,2,4,0,1,3.0,10000.0,1,5,4,3,1,3,2,2,4,4,1,3.0,2.0,3.0,20000.0,2,2,3
11509,3,,2,1,1,1,1,3.0,-1.0,1,4,3,4,1,1,4,2,2,1,3,,,,-1.0,2,2,1
11510,3,,2,2,8,1,1,3.0,-3.0,1,4,4,5,1,3,4,1,3,4,5,,,,-1.0,3,2,3
11511,5,,2,1,1,1,1,3.0,0.0,4,2,3,4,1,4,4,4,2,1,3,,,,7000.0,1,2,3
11512,4,,2,1,1,1,1,3.0,-1.0,1,1,1,2,1,3,3,1,2,3,4,,,,-1.0,1,2,3
11513,4,,2,2,8,1,1,1.0,0.0,1,2,4,3,4,5,5,1,4,6,4,,,,20000.0,4,2,7
11514,4,,2,1,8,1,1,9.0,20000.0,2,5,4,4,1,4,5,2,4,5,1,3.0,1.0,3.0,30000.0,3,2,1
11515,4,2.0,2,2,4,0,4,3.0,1000.0,1,3,2,3,1,2,3,1,3,4,4,,,,3000.0,2,2,3
11516,4,,2,1,4,0,1,7.0,24000.0,1,3,-2,5,2,2,5,1,3,4,5,,,,48000.0,3,1,3
11517,5,,2,2,8,1,1,4.0,4500.0,1,1,3,3,1,2,4,1,2,5,6,,,,4500.0,2,2,3
11518,2,,2,2,8,1,1,4.0,-3.0,1,2,3,3,4,3,4,2,1,3,4,,,,-2.0,2,2,7
11519,3,,2,1,1,1,1,4.0,30000.0,1,4,4,3,1,2,4,2,2,1,1,3.0,1.0,3.0,40000.0,2,2,1
