id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability
3297,5,2,5,9,25,16652,1,1940,1,1,1,3,0.0,1,100.0,164.0,120.0,4,4,5,1,5,5,1,3,5,40000.0,1,3,1,2,7,2,2,4,2
3298,4,1,4,7,21,16696,1,1980,1,1,3,12,150000.0,1,76.0,182.0,168.0,4,5,3,5,2,3,3,2,5,300000.0,2,2,1,1,3,2,2,4,3
3299,4,1,27,77,117,16635,2,1987,2,1,1,12,30000.0,2,95.0,165.0,110.0,4,5,5,1,3,3,1,4,5,50000.0,2,2,1,2,3,3,1,4,2
3300,4,2,2,2,9,16640,2,1989,8,1,1,3,25000.0,1,50.0,160.0,125.0,3,3,4,1,4,3,1,4,4,55000.0,6,4,1,2,3,2,1,3,2
3301,4,2,21,62,98,16633,2,1956,8,1,1,1,6000.0,1,250.0,155.0,120.0,2,2,3,1,3,3,1,4,2,12000.0,2,3,1,2,7,3,1,4,2
3302,4,1,29,82,125,16638,1,1958,1,1,1,6,36000.0,1,78.0,170.0,120.0,3,4,4,2,3,3,1,4,4,60000.0,7,3,1,2,3,2,2,3,2
3303,5,2,28,81,121,16645,1,1996,1,1,1,12,0.0,2,300.0,175.0,130.0,4,5,4,1,2,3,5,4,6,20000.0,5,2,1,2,1,2,2,4,2
3304,4,1,1,1,6,16664,2,1973,1,1,1,3,30000.0,1,38.9,159.0,104.0,3,3,3,2,2,3,1,2,3,70800.0,3,2,1,2,3,3,1,3,3
3305,4,1,27,79,119,16639,1,1939,1,1,1,12,32000.0,1,60.0,178.0,150.0,5,5,5,2,3,4,3,4,5,50000.0,2,3,2,2,3,2,1,3,2
3306,4,2,17,50,83,16642,1,1989,1,1,1,4,20000.0,1,220.0,173.0,140.0,5,4,4,1,3,4,2,3,5,40000.0,7,3,1,2,3,2,3,3,3
3307,5,1,21,64,102,16632,1,1997,1,1,1,6,0.0,1,90.0,166.0,116.0,5,5,4,2,3,3,4,4,5,120000.0,2,4,1,2,1,2,1,4,2
3308,3,1,21,64,102,16635,1,1970,1,1,1,7,40000.0,1,80.0,170.0,145.0,4,5,3,5,4,3,3,3,5,80000.0,3,3,1,2,3,2,2,4,2
3309,4,2,6,14,30,16654,2,1949,1,1,1,1,500.0,1,100.0,155.0,110.0,1,2,3,1,3,3,1,4,3,0.0,4,3,1,2,7,3,2,3,2
3310,4,2,31,87,132,16663,1,1964,1,1,1,6,20000.0,1,100.0,166.0,150.0,5,5,5,1,3,1,1,4,5,20000.0,2,3,1,2,3,2,1,4,2
3311,4,1,31,89,134,16665,1,1996,1,1,1,12,100.0,2,50.9,175.0,110.0,5,4,4,2,2,4,5,4,6,48000.0,4,3,1,2,1,2,2,5,2
3312,5,1,12,32,55,16682,1,1991,1,1,1,12,100000.0,1,70.0,173.0,140.0,5,5,5,4,3,4,3,1,4,73913.19252285441,3,3,1,1,1,2,1,3,3
3313,4,1,6,16,32,16658,2,1997,1,1,1,6,35259.56261583267,2,50.0,157.0,100.0,4,5,5,1,3,3,4,4,4,73913.19252285441,3,3,1,2,1,2,2,4,2
3314,4,1,4,7,20,16709,1,1955,1,1,1,9,90000.0,4,64.0,172.0,144.0,3,4,4,4,2,4,4,4,7,100000.0,2,3,1,1,3,2,1,4,2
3315,3,1,1,1,6,16667,2,1973,1,1,1,4,35259.56261583267,1,48.0,159.0,100.0,4,3,4,1,3,3,2,2,4,250000.0,2,2,1,1,3,3,2,3,2
3316,4,1,1,1,2,16680,1,1984,1,1,1,6,36000.0,1,128.0,160.0,120.0,5,5,4,1,3,3,3,4,5,36000.0,1,2,0,2,1,3,2,3,3
3317,4,1,24,71,111,16648,1,1937,1,0,1,3,0.0,1,80.0,170.0,120.0,5,5,3,1,3,3,1,4,2,24000.0,3,1,1,2,3,3,2,2,3
3318,4,2,21,64,101,16634,2,1937,1,1,1,1,10000.0,1,90.0,155.0,120.0,2,2,4,1,3,4,1,4,5,25000.0,2,2,1,2,3,3,3,2,2
3319,3,2,18,53,87,16631,2,1946,1,1,1,1,1500.0,1,200.0,163.0,100.0,2,2,3,1,2,3,1,3,3,3000.0,1,2,1,2,7,3,1,3,3
3320,5,2,5,10,26,16647,1,1969,1,1,1,3,10000.0,1,100.0,170.0,140.0,4,4,4,1,4,4,1,5,10,40000.0,4,3,2,2,3,2,1,4,2
3321,3,2,21,62,98,16631,2,1977,1,1,1,3,10000.0,1,300.0,170.0,120.0,5,4,4,1,3,3,2,2,1,30000.0,4,3,1,2,3,2,2,3,3
3322,4,2,27,77,117,16634,2,1956,1,1,1,3,1000.0,1,110.0,166.0,150.0,2,3,3,1,5,5,1,4,5,2000.0,2,2,1,2,3,2,2,4,2
3323,4,2,17,50,83,16643,2,1957,1,1,1,1,10000.0,1,270.0,160.0,130.0,3,4,4,1,4,4,1,2,1,50000.0,4,3,1,2,7,2,2,3,2
3324,4,1,15,39,70,16627,2,1954,1,1,1,4,36000.0,1,56.0,156.0,115.0,2,3,4,5,2,4,1,2,6,60000.0,3,3,1,2,3,2,2,3,2
3325,4,2,16,47,79,16642,1,1977,1,0,1,5,10000.0,1,110.0,172.0,120.0,3,4,4,1,1,2,2,2,5,20000.0,4,2,1,2,3,3,2,3,2
3326,2,1,11,31,54,16639,1,1972,1,1,4,4,25000.0,1,61.0,171.0,150.0,4,3,3,2,2,2,1,1,5,25000.0,1,2,1,2,6,2,3,4,3
3327,4,2,21,62,98,16631,2,1989,1,0,4,4,0.0,1,142.0,147.0,104.0,4,5,2,1,2,2,1,2,5,15000.0,4,2,1,1,3,3,3,4,2
3328,4,1,27,79,119,16638,1,1992,1,1,1,12,3000.0,2,70.0,170.0,130.0,5,4,5,2,2,2,3,2,5,100000.0,2,3,1,2,1,2,2,4,2
3329,4,1,12,32,56,16657,2,1977,1,1,1,12,70000.0,4,60.0,155.0,90.0,3,3,3,5,3,3,4,2,4,140000.0,2,3,1,1,3,2,2,4,3
3330,4,1,4,7,19,16725,1,1975,1,1,1,10,80000.0,1,159.0,171.0,134.0,5,5,4,4,2,4,4,2,6,150000.0,3,3,3,1,6,2,1,1,3
3331,5,1,16,46,77,16641,1,1965,1,0,3,6,50000.0,2,300.0,170.0,140.0,5,4,4,1,3,3,2,4,4,120000.0,5,3,2,1,3,2,1,3,2
3332,4,2,21,64,100,16637,1,1956,1,1,1,4,10000.0,1,160.0,170.0,150.0,4,2,4,1,4,3,1,4,5,20000.0,2,3,1,2,3,3,3,4,2
3333,4,2,28,81,123,16646,1,1953,1,1,1,1,9600.0,1,80.0,157.0,100.0,2,3,2,1,3,3,1,2,4,73913.19252285441,2,2,1,2,3,3,2,4,3
3334,4,1,18,51,84,16643,1,1989,1,1,1,5,30000.0,1,110.0,174.0,136.0,5,5,5,1,4,4,4,4,4,30000.0,2,3,1,2,3,2,1,3,3
3335,5,2,23,68,108,16624,1,1956,1,1,1,4,30000.0,1,256.0,168.0,116.0,5,3,3,1,3,4,1,1,3,90000.0,4,5,1,2,3,1,1,2,2
3336,4,2,6,14,30,16653,1,1944,1,1,1,4,10000.0,1,120.0,170.0,105.0,3,3,3,1,2,2,1,4,4,20000.0,2,2,0,2,3,3,2,3,2
3337,4,2,31,87,130,16662,1,1973,1,1,1,4,35259.56261583267,1,200.0,175.0,150.0,5,5,4,1,5,4,1,4,6,73913.19252285441,5,3,1,2,3,2,2,4,2
3338,5,1,31,86,129,16667,1,1939,1,1,1,3,35000.0,1,80.0,176.0,160.0,2,4,3,2,1,5,1,5,6,50000.0,2,3,1,2,3,2,1,5,2
3339,4,2,28,81,123,16647,1,1952,1,1,1,4,1080.0,1,100.0,168.0,110.0,4,3,3,1,3,4,3,4,7,10000.0,1,3,1,2,7,2,2,3,2
3340,5,1,27,79,119,16639,1,1942,3,1,1,3,24000.0,1,40.0,173.0,150.0,4,5,5,2,1,4,1,3,3,25000.0,2,2,1,2,3,2,2,4,2
3341,5,2,21,62,98,16631,2,1992,8,1,1,6,0.0,2,120.0,163.0,112.0,5,5,4,1,4,4,2,3,5,100000.0,6,4,1,2,1,3,2,4,2
3342,4,1,4,7,21,16702,1,1953,1,1,3,4,75000.0,1,56.0,172.0,140.0,2,4,5,5,3,5,5,4,5,125000.0,2,3,2,1,3,2,2,3,3
3343,3,2,13,37,68,16679,1,1935,1,1,1,4,1140.0,1,120.0,170.0,93.0,3,3,3,1,4,4,1,4,4,18000.0,5,3,1,2,7,3,1,3,2
3344,4,1,13,36,66,16699,2,1963,1,1,1,6,8400.0,1,110.0,150.0,120.0,2,2,3,2,1,3,1,4,6,73913.19252285441,3,3,1,2,3,2,3,4,2
3345,4,2,17,49,82,16643,2,1960,1,1,1,4,6000.0,1,160.0,158.0,150.0,4,2,3,1,2,2,1,2,4,10000.0,2,3,1,2,3,3,3,4,2
3346,3,2,5,10,26,16646,2,1953,1,1,1,1,0.0,1,150.0,160.0,120.0,3,2,2,1,3,4,1,4,2,50000.0,6,2,1,2,3,3,2,3,2
3347,4,1,26,75,115,16651,1,1955,1,1,1,3,15000.0,1,86.0,158.0,156.0,5,5,5,2,1,5,1,4,3,18000.0,3,2,1,2,3,3,2,4,2
3348,5,2,31,89,134,16667,2,1986,1,1,1,4,15000.0,1,98.0,155.0,117.0,3,5,3,1,4,5,1,4,5,15000.0,5,2,2,2,3,2,2,4,2
3349,4,1,11,29,52,16639,2,1957,1,1,1,4,24000.0,1,150.0,167.0,142.0,4,4,4,5,3,4,3,3,5,50000.0,2,3,1,2,3,2,2,4,2
3350,5,1,11,29,52,16634,1,1973,1,1,1,10,35259.56261583267,1,300.0,173.0,150.0,3,5,5,1,3,3,1,4,4,73913.19252285441,4,3,1,1,3,2,3,2,3
3351,2,1,5,11,27,16644,2,1984,1,1,1,4,1000.0,2,16.0,158.0,88.0,2,2,3,1,3,3,2,1,1,10000.0,5,2,1,2,3,2,3,3,3
3352,5,2,23,68,108,16625,1,1936,1,0,4,3,1000.0,1,80.0,157.0,86.0,4,4,5,1,4,5,1,5,5,25000.0,3,4,1,2,3,2,1,5,1
3353,4,1,4,7,17,16714,2,1954,1,1,1,12,50000.0,4,90.0,170.0,146.0,4,4,5,5,2,3,3,4,5,100000.0,2,3,1,1,3,1,2,5,2
3354,3,1,1,1,2,16685,2,1973,3,1,1,10,100000.0,1,130.0,162.0,70.0,5,5,5,2,1,4,3,3,5,100000.0,1,3,1,1,1,2,2,3,2
3355,4,1,4,7,14,16709,2,1993,1,1,1,10,200000.0,1,40.0,159.0,80.0,4,5,2,2,3,3,2,2,7,400000.0,2,3,0,2,2,1,1,2,2
3356,4,2,22,67,107,16621,1,1970,1,1,1,4,5000.0,1,100.0,168.0,140.0,3,1,4,1,5,5,3,2,5,10000.0,2,3,1,2,3,3,2,4,3
3357,3,2,29,82,124,16638,1,1963,1,1,1,6,2000.0,4,60.0,170.0,110.0,2,3,3,1,3,3,2,3,3,2000.0,1,2,1,2,3,3,1,4,3
3358,4,1,13,37,68,16681,2,1954,1,1,1,4,21600.0,4,100.0,156.0,120.0,2,5,5,5,3,4,2,4,4,50000.0,2,2,1,2,3,3,2,5,2
3359,5,1,16,44,75,16639,1,1972,1,0,1,6,15000.0,1,40.0,176.0,130.0,4,4,4,1,2,5,4,4,1,20000.0,4,1,1,2,6,3,1,3,3
3360,5,1,10,25,47,16642,2,1944,1,1,1,3,0.0,1,90.0,155.0,120.0,3,3,3,1,2,4,1,4,2,10000.0,4,2,1,2,7,3,2,3,3
3361,5,1,15,43,74,16628,1,1965,1,1,1,10,120000.0,4,220.0,173.0,150.0,4,4,4,2,4,5,4,4,6,150000.0,3,4,3,1,3,1,2,4,1
3362,3,2,17,49,82,16644,1,1960,1,1,1,6,5000.0,1,150.0,168.0,130.0,4,4,4,1,2,4,1,3,1,5000.0,3,1,1,2,6,3,1,3,2
3363,5,2,31,88,133,16665,1,1954,1,1,1,4,30000.0,1,87.0,178.0,130.0,3,3,2,1,4,4,2,4,5,60000.0,3,3,2,2,3,2,2,4,2
3364,4,2,3,6,13,16703,1,1951,1,1,1,3,20000.0,1,100.0,167.0,127.0,3,3,3,1,3,2,2,4,5,30000.0,2,3,2,2,3,2,1,4,2
3365,4,2,31,87,131,16663,2,1957,1,1,1,3,0.0,1,57.0,175.0,150.0,2,1,2,1,2,4,1,4,5,20000.0,4,1,1,2,3,2,2,4,3
3366,4,2,10,28,51,16644,1,1945,1,1,1,3,2830.0,1,100.0,174.0,140.0,2,2,4,1,3,2,1,4,3,5660.0,2,2,1,2,3,3,2,4,2
3367,4,1,19,56,90,16635,2,1990,1,1,1,12,40000.0,4,65.0,160.0,85.0,3,5,3,4,3,3,3,4,5,100000.0,3,2,1,2,1,2,2,3,2
3368,4,1,26,74,114,16659,2,1975,8,1,1,4,18000.0,1,90.0,160.0,95.0,4,3,4,1,4,4,1,2,4,38000.0,5,3,1,2,3,2,1,3,2
3369,4,1,17,48,80,16643,2,1979,1,1,1,4,0.0,1,88.9,160.0,170.0,3,5,5,1,4,4,1,4,5,100000.0,4,3,1,1,3,2,3,4,2
3370,4,2,17,50,83,16643,1,1940,1,1,1,4,0.0,4,270.0,170.0,100.0,4,4,4,2,1,3,3,4,5,0.0,2,3,1,2,3,2,1,3,2
3371,2,1,21,63,99,16635,2,1973,1,1,1,3,0.0,1,100.0,168.0,132.0,4,5,3,1,5,5,2,3,1,120000.0,4,2,1,2,3,3,2,3,2
3372,4,1,26,76,116,16709,2,1967,1,1,1,3,40000.0,1,120.0,150.0,120.0,4,4,4,1,4,4,1,4,3,40000.0,2,3,1,2,7,2,2,3,2
3373,4,1,26,75,115,16651,1,1957,1,1,1,6,20000.0,1,53.8,165.0,90.0,5,5,5,5,1,5,1,4,5,60000.0,2,3,1,2,3,2,2,5,2
3374,4,1,16,46,78,16648,2,1994,1,1,3,11,4000.0,2,120.0,163.0,85.0,4,4,4,1,3,3,5,3,5,70000.0,4,3,1,2,1,3,2,4,3
3375,4,1,4,7,16,16726,2,1982,6,0,1,10,30000.0,1,76.0,155.0,140.0,3,3,4,4,3,5,2,1,3,80000.0,6,2,3,2,3,3,3,3,3
3376,4,1,29,82,125,16639,2,1983,1,1,1,4,18000.0,1,90.0,155.0,110.0,5,4,4,2,3,3,1,4,3,36000.0,3,2,1,2,3,3,2,3,3
3377,3,2,23,69,109,16659,1,1965,1,1,1,4,25000.0,1,120.0,153.0,120.0,3,5,4,1,2,2,4,2,1,50000.0,2,2,1,1,3,3,1,3,3
3378,4,1,16,47,79,16640,1,1981,1,1,1,3,50000.0,1,120.0,175.0,140.0,4,4,3,1,3,3,1,2,6,80000.0,6,3,1,2,3,2,1,3,3
3379,4,2,5,9,25,16654,2,1968,1,1,1,3,0.0,1,80.0,160.0,90.0,3,3,3,1,3,2,1,4,1,20000.0,4,2,1,2,3,2,2,4,2
3380,3,1,24,72,112,16649,2,1963,1,0,3,3,20000.0,1,120.0,150.0,120.0,2,2,3,4,3,3,1,2,5,80000.0,2,2,1,2,3,3,1,3,3
3381,4,1,9,20,42,16623,2,1966,1,1,1,4,3000.0,1,70.0,156.0,102.0,3,3,4,1,2,3,2,4,4,15000.0,3,2,1,2,3,3,2,4,2
3382,5,1,18,53,87,16632,1,1940,1,1,1,4,32400.0,4,107.0,170.0,124.0,4,4,5,2,3,4,4,2,6,32400.0,2,3,1,2,3,2,1,5,2
3383,4,1,10,26,48,16644,1,1950,1,1,1,3,30000.0,4,80.0,175.0,140.0,4,4,4,2,3,3,1,3,5,30000.0,3,2,1,2,3,3,2,4,2
3384,4,1,21,63,99,16633,2,1985,1,1,1,7,24000.0,1,70.0,163.0,120.0,4,4,4,1,2,3,3,4,4,44000.0,2,3,2,2,1,3,2,4,3
3385,4,2,18,52,86,16634,2,1928,1,1,1,1,1000.0,1,170.0,160.0,100.0,2,3,4,1,2,2,1,4,4,2000.0,2,3,1,2,3,2,1,3,2
3386,4,1,15,39,70,16629,2,1954,1,1,1,1,12000.0,1,120.0,158.0,102.0,4,4,4,1,4,3,1,4,5,24000.0,2,2,1,2,3,2,1,4,3
3387,4,2,26,74,114,16655,2,1964,1,1,1,4,500.0,1,180.0,158.0,105.0,5,4,3,1,4,4,1,4,3,60000.0,2,3,2,1,3,3,2,5,4
3388,4,1,10,27,50,16644,1,1996,1,1,1,6,0.0,1,70.0,176.0,120.0,5,4,4,2,3,3,4,4,5,20000.0,4,3,1,2,1,2,2,4,2
3389,5,1,15,41,72,16633,2,1941,1,0,9,1,10000.0,1,130.0,150.0,110.0,5,3,4,1,4,2,1,4,3,18000.0,2,3,1,2,3,3,2,4,2
3390,5,1,7,18,38,16654,2,1928,1,1,1,3,33600.0,1,45.0,158.0,124.0,3,3,4,5,2,5,1,2,3,50000.0,2,2,1,2,3,3,1,4,3
3391,3,1,1,1,8,16704,1,1987,1,1,1,9,100000.0,1,110.0,178.0,159.0,3,4,5,2,3,3,3,3,3,100000.0,1,4,1,2,1,2,2,4,2
3392,3,1,1,1,2,16677,1,1947,1,1,1,3,35259.56261583267,1,35.0,168.0,105.0,4,5,5,2,2,2,2,3,4,73913.19252285441,5,3,1,2,3,3,2,3,3
3393,4,1,21,64,100,16633,1,1963,1,1,1,7,36000.0,4,150.0,175.0,140.0,4,4,4,2,2,3,4,4,5,50000.0,3,3,1,2,3,2,2,4,2
3394,4,1,18,53,87,16632,2,1967,1,1,1,4,20000.0,1,260.0,163.0,110.0,4,4,4,4,1,4,2,3,4,40000.0,2,3,2,2,3,2,1,4,3
3395,4,2,9,22,44,16622,1,1950,1,1,1,3,950.0,1,75.0,175.0,150.0,2,3,4,1,1,4,1,4,3,1500.0,3,2,1,2,3,3,2,4,2
3396,4,1,21,63,99,16636,2,1967,1,1,1,6,13000.0,1,60.0,163.0,110.0,4,4,4,2,2,3,4,4,5,36000.0,2,3,1,2,4,3,3,4,3
3397,2,1,30,85,128,16714,1,1964,1,1,3,4,12000.0,1,40.0,168.0,138.0,3,3,3,1,2,2,1,2,1,22000.0,3,1,0,2,3,3,3,3,3
3398,4,2,9,23,45,16620,2,1972,1,1,3,3,10000.0,1,200.0,155.0,90.0,5,4,4,1,4,3,1,2,7,30000.0,4,3,1,2,3,2,2,5,2
3399,3,2,28,81,122,16648,1,1978,1,1,1,7,5000.0,2,120.0,161.0,150.0,4,3,3,1,2,2,4,3,4,20000.0,4,3,1,2,3,2,2,3,2
3400,3,1,28,81,122,16646,1,1946,1,1,3,3,5000.0,1,80.0,160.0,106.0,2,3,3,1,2,3,1,2,4,6000.0,2,1,1,2,7,3,2,3,2
3401,4,2,18,53,87,16631,2,1934,1,0,9,1,0.0,1,150.0,155.0,90.0,3,4,4,1,4,3,2,4,5,73913.19252285441,2,2,1,2,3,3,2,3,2
3402,4,1,5,11,27,16644,2,1933,1,1,1,1,30000.0,1,52.0,160.0,150.0,4,5,4,2,2,3,2,4,3,30000.0,2,3,1,2,7,2,2,4,2
3403,4,1,11,30,53,16638,1,1955,1,1,1,3,0.0,1,90.0,170.0,120.0,5,5,5,1,3,4,2,3,4,40000.0,3,3,1,2,3,2,1,2,2
3404,3,1,1,1,5,16692,2,1946,1,1,1,6,34800.0,1,30.0,155.0,120.0,3,3,3,2,3,3,3,3,5,73913.19252285441,2,3,1,2,3,2,2,3,2
3405,5,1,7,18,40,16646,1,1934,1,1,1,3,34800.0,1,29.0,170.0,130.0,2,2,3,2,2,4,1,4,3,52000.0,2,3,1,2,3,2,2,3,2
3406,5,2,9,22,44,16622,1,1947,1,1,1,7,30000.0,1,240.0,165.0,98.0,4,3,4,2,4,4,2,5,7,60000.0,4,4,2,2,3,2,2,5,1
3407,4,2,9,23,45,16618,1,1964,1,1,1,1,10000.0,1,200.0,170.0,130.0,3,5,4,1,3,3,1,4,3,15000.0,1,2,1,2,1,2,2,3,2
3408,3,1,6,16,32,16658,1,1963,1,1,1,4,10000.0,1,35.0,172.0,120.0,3,4,4,2,2,3,3,3,6,10000.0,1,1,0,2,6,2,2,3,2
3409,4,2,6,13,29,16653,2,1959,1,1,1,3,25000.0,1,138.0,170.0,150.0,4,4,4,1,4,3,2,4,4,73913.19252285441,2,3,1,2,3,3,1,4,2
3410,4,1,1,1,8,16692,1,1964,1,1,1,9,144000.0,4,120.0,178.0,150.0,5,5,5,2,1,2,3,4,6,500000.0,1,3,2,1,3,2,2,3,3
3411,3,2,28,81,123,16646,1,1942,1,1,1,3,1080.0,4,100.0,158.0,95.0,4,3,3,1,2,4,2,3,4,20000.0,3,3,1,2,3,3,1,3,2
3412,4,2,6,12,28,16647,2,1971,1,1,1,4,3000.0,1,140.0,160.0,105.0,4,5,4,1,3,3,2,4,5,30000.0,3,3,1,2,3,2,2,4,3
3413,4,1,1,1,1,16735,1,1932,1,1,1,11,33000.0,1,80.0,170.0,130.0,4,4,4,2,3,4,2,4,4,60000.0,2,2,1,2,3,3,3,3,3
3414,4,1,16,44,75,16639,1,1971,1,1,1,4,50000.0,1,80.0,165.0,140.0,4,5,3,1,4,4,1,4,4,50000.0,3,2,1,2,3,2,1,4,2
3415,3,1,13,37,68,16686,2,1982,1,1,1,10,26000.0,1,30.0,156.0,110.0,4,5,4,1,2,2,2,4,4,60000.0,3,2,1,2,3,3,2,4,3
3416,4,1,12,34,63,16658,1,1982,1,1,1,4,48000.0,1,70.0,175.0,150.0,4,5,4,1,3,3,2,2,5,50000.0,4,2,1,2,3,3,2,3,2
3417,3,1,12,33,62,16648,1,1971,1,1,1,3,13000.0,1,100.0,167.0,140.0,3,4,3,1,3,4,1,2,5,13000.0,6,2,1,2,3,3,2,2,3
3418,4,2,29,83,126,16639,2,1964,1,1,1,3,800.0,1,90.0,162.0,120.0,2,4,5,1,3,3,2,4,5,30000.0,2,3,2,2,3,2,2,4,2
3419,4,1,12,32,59,16654,2,1936,1,1,1,1,20000.0,1,35.0,157.0,115.0,3,4,4,5,2,4,2,3,6,40000.0,1,3,1,2,7,2,2,3,2
3420,4,2,22,65,103,16624,2,1947,8,1,1,3,1000.0,1,90.0,160.0,90.0,2,2,4,1,2,2,1,4,2,2000.0,2,2,1,2,3,3,2,4,2
3421,2,2,21,62,98,16630,2,1963,1,1,1,3,0.0,1,100.0,150.0,130.0,5,5,4,1,5,4,1,1,1,20000.0,4,2,1,2,3,3,1,3,2
3422,5,1,21,64,100,16630,2,1945,1,1,4,3,50000.0,1,60.0,160.0,100.0,2,1,4,2,2,4,1,4,3,30000.0,1,1,1,2,7,3,1,5,3
3423,3,1,12,32,57,16641,1,1970,1,0,3,4,35000.0,1,98.0,167.0,167.0,4,5,5,4,2,4,2,2,4,40000.0,3,2,1,2,3,2,2,4,4
3424,5,1,15,43,74,16627,1,1966,1,0,8,12,200000.0,1,147.0,180.0,180.0,4,4,4,5,3,4,4,4,7,300000.0,4,4,3,1,4,2,2,4,2
3425,4,2,29,84,127,16640,1,1952,1,1,1,3,10000.0,1,30.0,165.0,105.0,3,3,3,1,4,1,1,2,2,10000.0,1,4,1,2,7,2,2,4,2
3426,2,2,13,35,65,16698,2,1933,6,1,1,3,730.0,1,220.0,150.0,76.0,2,2,3,1,3,3,1,3,3,73913.19252285441,3,2,1,2,7,3,1,3,2
3427,4,2,18,51,84,16644,1,1950,1,1,1,1,500.0,1,120.0,167.0,140.0,2,2,4,1,3,4,1,4,4,1000.0,3,2,1,2,3,2,3,3,2
3428,5,1,10,27,49,16643,2,1958,1,1,1,4,12000.0,1,40.0,165.0,136.0,3,4,3,2,2,4,3,3,5,72000.0,2,3,0,2,3,2,2,4,3
3429,4,2,5,10,26,16646,1,1982,1,1,1,4,30000.0,4,51.0,170.0,120.0,5,4,5,1,2,1,1,4,1,50000.0,4,3,1,2,3,3,2,5,2
3430,4,1,24,70,110,16656,2,1943,1,1,1,1,840.0,1,200.0,155.0,108.0,4,5,5,2,3,3,1,2,4,20000.0,7,3,1,1,3,2,1,3,2
3431,5,2,31,86,129,16666,2,1953,1,1,1,3,0.0,1,90.0,152.0,110.0,2,2,4,1,3,5,1,4,5,15000.0,1,3,1,2,3,2,1,3,2
3432,4,1,24,71,111,16656,1,1966,1,1,4,6,36000.0,1,85.0,167.0,130.0,4,4,4,5,2,3,2,3,5,60000.0,2,3,1,2,3,2,2,4,2
3433,3,1,1,1,3,16702,2,1947,1,1,1,4,35000.0,1,51.0,160.0,90.0,2,2,2,2,4,3,1,2,6,80000.0,2,3,1,2,5,2,1,4,2
3434,5,2,18,52,86,16634,1,1996,1,1,1,6,0.0,1,220.0,175.0,130.0,5,5,5,1,2,2,4,4,5,20000.0,4,3,1,2,1,2,2,5,3
3435,4,2,18,53,87,16631,1,1984,1,1,1,11,0.0,1,180.0,180.0,176.0,5,5,5,1,5,4,2,4,5,50000.0,6,4,2,2,3,2,1,4,2
3436,3,1,31,87,130,16663,1,1960,1,1,1,6,36000.0,1,70.0,180.0,140.0,3,3,3,2,1,3,1,2,5,60000.0,3,3,1,2,3,2,2,4,3
3437,4,1,21,64,102,16631,1,1981,1,1,1,9,25000.0,1,250.0,170.0,110.0,5,5,3,5,2,4,5,4,5,80400.0,7,3,1,2,3,2,2,4,2
3438,3,1,26,75,115,16652,1,1979,1,1,1,3,90000.0,1,30.0,160.0,120.0,5,5,3,1,2,2,2,2,6,90000.0,4,3,1,2,3,2,2,3,2
3439,1,2,28,81,122,16648,1,1935,1,1,1,1,1080.0,1,50.0,155.0,95.0,1,3,3,1,2,4,1,2,1,1080.0,1,1,0,2,7,3,3,3,2
3440,4,2,10,24,46,16641,1,1965,1,1,1,4,6000.0,1,70.0,175.0,180.0,4,5,5,1,3,4,2,4,5,7000.0,3,3,2,2,3,2,2,4,2
3441,5,1,4,7,21,16698,1,1982,1,1,1,11,50000.0,4,33.0,178.0,160.0,5,5,5,4,4,4,4,3,5,80000.0,3,3,0,1,3,2,2,3,2
3442,4,2,18,52,86,16635,1,1945,1,1,1,1,1000.0,1,60.0,170.0,120.0,4,4,4,1,4,1,1,4,4,2000.0,1,3,1,2,3,2,2,4,2
3443,1,1,8,19,41,16653,2,1981,4,0,4,4,550.0,1,50.0,165.0,160.0,1,1,2,1,2,4,1,1,1,4000.0,4,1,0,2,3,3,3,4,4
3444,4,1,22,66,106,16626,1,1980,1,1,1,12,50000.0,1,120.0,158.0,120.0,5,4,5,2,4,4,4,2,6,50000.0,4,4,1,2,3,2,1,4,2
3445,5,2,22,66,105,16623,1,1948,1,1,3,3,3000.0,1,140.0,178.0,140.0,4,4,4,1,5,5,2,2,3,7000.0,2,2,1,2,3,3,3,5,2
3446,4,2,22,66,106,16628,1,1947,1,1,1,4,30000.0,1,240.0,160.0,120.0,4,4,4,1,4,3,1,4,5,30000.0,2,3,1,2,3,2,1,4,2
3447,2,1,10,27,50,16643,1,1952,1,1,1,4,0.0,1,120.0,170.0,130.0,1,1,2,1,1,4,1,2,4,35000.0,5,2,1,2,4,3,2,4,2
3448,2,2,18,53,87,16631,1,1947,1,1,1,4,50000.0,1,145.0,167.0,100.0,4,4,5,1,2,2,1,2,5,55000.0,2,2,1,2,3,2,1,4,2
3449,4,1,4,7,20,16726,1,1990,1,1,1,12,150000.0,2,20.0,174.0,116.0,4,4,5,2,4,4,4,4,7,500000.0,1,3,3,1,1,2,1,2,2
3450,4,2,10,28,51,16645,2,1979,1,1,1,12,0.0,2,60.0,165.0,148.0,5,5,4,1,3,4,4,3,6,50000.0,4,3,1,1,3,2,1,4,2
3451,4,1,19,57,92,16630,1,1993,1,1,1,5,30000.0,1,120.0,172.0,100.0,5,4,4,4,2,4,2,4,4,90000.0,3,3,0,2,1,2,1,2,2
